-1.12E+02,-5.77E+01,-2.60E+02,
-1.12E+02,-5.77E+01,-2.60E+02,
-1.12E+02,-5.77E+01,-2.60E+02,
O_BicepsLong,,,
-6.14E+01,-2.64E+01,1.24E+02,
-6.14E+01,-2.64E+01,1.24E+02,
-6.14E+01,-2.64E+01,1.24E+02,
I_BicepsLong,,,
-107.273,-55.2303,-258.127,
-108.744,-58.0042,-250.003,
-110.28,-60.8942,-241.577,
O_Brachialis,,,
-9.63E+01,-2.93E+01,-1.61E+02,
-9.29E+01,-3.17E+01,-1.14E+02,
-8.97E+01,-3.38E+01,-6.32E+01,
I_Brachialis,,,
-1.02E+02,-5.17E+01,-2.43E+02,
-1.02E+02,-5.17E+01,-2.43E+02,
-1.02E+02,-5.17E+01,-2.43E+02,
O_Brachioradialis,,,
-1.08E+02,-3.39E+01,-1.23E+02,
-1.08E+02,-3.39E+01,-1.23E+02,
-1.08E+02,-3.39E+01,-1.23E+02,
I_Brachioradialis,,,
-6.54E+01,-1.31E+02,-4.62E+02,
-6.54E+01,-1.31E+02,-4.62E+02,
-6.54E+01,-1.31E+02,-4.62E+02,
O_Supinator,,,
-1.24E+02,-3.70E+01,-2.48E+02,
-1.24E+02,-3.70E+01,-2.48E+02,
-1.24E+02,-3.70E+01,-2.48E+02,
I_Supinator,,,
-7.88E+01,-1.07E+02,-3.56E+02,
-8.51E+01,-9.41E+01,-3.20E+02,
-1.01E+02,-6.66E+01,-2.44E+02,
O_PronatorTeres,,,
-1.02E+02,-4.86E+01,-2.48E+02,
-1.02E+02,-4.86E+01,-2.48E+02,
-1.02E+02,-4.86E+01,-2.48E+02,
I_PronatorTeres,,,
-7.73E+01,-1.11E+02,-3.68E+02,
-7.73E+01,-1.11E+02,-3.68E+02,
-7.73E+01,-1.11E+02,-3.68E+02,
O_FlexorCarpiRadialis,,,
-8.04E+01,-1.32E+01,-2.06E+02,
-8.04E+01,-1.32E+01,-2.06E+02,
-8.04E+01,-1.32E+01,-2.06E+02,
I_FlexorCarpiRadialis,,,
-9.02E+01,-1.54E+02,-4.99E+02,
-9.02E+01,-1.54E+02,-4.99E+02,
-9.02E+01,-1.54E+02,-4.99E+02,
O_FlexorCarpiUlnaris,,,
-1.03E+02,-2.05E+01,-2.36E+02,
-1.14E+02,-1.02E+02,-3.69E+02,
-1.20E+02,-6.26E+01,-2.91E+02,
I_FlexorCarpiUlnaris,,,
-1.21E+02,-1.48E+02,-4.72E+02,
-1.20E+02,-1.52E+02,-4.88E+02,
-1.21E+02,-1.53E+02,-4.96E+02,
O_ExtensorRadialisLong,,,
-1.28E+02,-4.49E+01,-1.92E+02,
-1.28E+02,-4.49E+01,-1.92E+02,
-1.28E+02,-4.49E+01,-1.92E+02,
I_ExtensorRadialisLong,,,
-9.11E+01,-1.55E+02,-4.99E+02,
-9.11E+01,-1.55E+02,-4.99E+02,
-9.11E+01,-1.55E+02,-4.99E+02,
O_ExtensorRadialisBrevis,,,
-1.28E+02,-5.41E+01,-2.09E+02,
-1.28E+02,-5.41E+01,-2.09E+02,
-1.28E+02,-5.41E+01,-2.09E+02,
I_ExtensorRadialisBrevis,,,
-1.00E+02,-1.54E+02,-5.03E+02,
-1.00E+02,-1.54E+02,-5.03E+02,
-1.00E+02,-1.54E+02,-5.03E+02,
O_ExtensorUlnaris,,,
-1.12E+02,-8.93E+01,-3.49E+02,
-1.12E+02,-8.93E+01,-3.49E+02,
-1.12E+02,-8.93E+01,-3.49E+02,
I_ExtensorUlnaris,,,
-1.25E+02,-1.56E+02,-4.98E+02,
-1.25E+02,-1.56E+02,-4.98E+02,
-1.25E+02,-1.56E+02,-4.98E+02,
V_B_Deltoid_Ant,,,
-104.981,-52.4835,5.77026,
-102.188,-55.7124,5.77028,
-99.3061,-58.1194,5.77028,
V_B_Deltoid_Mid,,,
-108.1,-49.132,5.77026,
-110.973,-44.9397,5.77026,
-113.331,-41.3741,5.77026,
V_A_Deltoid_Mid,,,
-87.7647,-51.9564,136.929,
-107.083,-38.5449,135.646,
-119.672,-14.9935,135.803,
V_B_Deltoid_Post,,,
-115.006,-37.7201,5.77026,
-116.175,-32.5374,5.77026,
-116.148,-27.145,5.77026,
V_A_Deltoid_Post,,,
-113.915,-4.26598,125.835,
-97.3718,15.1501,126.239,
-78.2242,28.0691,115.927,
V_B_Supraspinatus,,,
-103.423,-39.89,123.895,
-99.9952,-45.1298,123.895,
-95.1478,-50.1125,123.895,
V_A_Supraspinatus,,,
-46.5189,13.5646,124.803,
-41.7932,0.628769,131.784,
-37.0399,-12.3826,133.254,
V_A_Infraspinatus,,,
-71.5944,11.642,126.2,
-71.5944,12.3856,99.5803,
-71.5944,5.33549,72.1472,
V_A_Subscapularis,,,
-30.8899,-2.56194,112.973,
-36.89,1.91854,95.5674,
-38.585,3.49857,72.9275,
V_A_TeresMinor,,,
-79.7438,7.96823,73.4205,
-79.4,8.05059,60.9782,
-75.6652,10.8711,47.6043,
V_B_Coracobrachialis,,,
-82.8193,-36.6909,20.1422,
-80.1118,-37.4283,14.3329,
-76.7898,-38.2079,7.20493,
V_A_TricepsBrachiiLateral,,,
-115.086,-19.1789,49.6051,
-113.745,-24.2509,7.92049,
-112.903,-27.8795,-35.0426,
V_A_Brachialis,,,
-91.5408,-35.1868,-156.923,
-78.6503,-36.1933,-122.269,
-67.0905,-35.0681,-88.0582,
V_A_Brachioradialis,,,
-141.272,-33.993,-128.434,
-135.972,-35.0858,-151.266,
-132.273,-38.6015,-172.812,
V_A_PronatorTeres,,,
-79.1353,-27.8375,-185.586,
-74.9722,-25.8046,-189.857,
-72.0225,-22.6523,-195.157,
V_A_FlexorCarpiRadialis,,,
-75.7126,-23.4981,-198.273,
-79.8473,-26.2071,-196.105,
-84.3871,-29.1534,-194.891,
Wrap_SerratusAnterior_Sup,,,
-3.41035 -3.66585 66.2247,,,
-0.483567 -0.237584 0.842447 104.639,,,
31.2318 31.2319 31.2318,,,
Wrap_SerratusAnterior_Mid,,,
-13.3597 -20.1779 19.377,,,
-0.542166 -0.381093 0.748882 114.642,,,
41.6662 41.6665 41.6661,,,
Wrap_SerratusAnterior_Inf,,,
12.431 -29.3376 -17.3054,,,
0.628115 0.534855 -0.565156 234.642,,,
57.0052 57.0056 57.0051,,,
Wrap_Trapezius1,,,
5.61307 -7.94112 188.466,,,
-0.205057 0.977225 0.0546144 264.218,,,
32.615 32.6153 32.6149,,,
Wrap_Trapezius11,,,
-42.8163 -15.1773 144.27,,,
-0.619755 0.731963 -0.283078 245.968,,,
12.5046 12.5047 12.5045,,,
Wrap_Trapezius2,,,
23.2983 -7.55236 137.964,,,
0.208872 0.927457 -0.310155 257.628,,,
38.0763 38.0766 38.0759,,,
Wrap_Trapezius3,,,
10.0585 17.3398 105.87,,,
0.424923 0.76586 -0.482595 244.491,,,
47.8416 47.8421 47.8414,,,
Wrap_Trapezius4,,,
29.244 -9.3936 -13.9848,,,
-0.555723 -0.565849 0.609087 131.064,,,
60.7984 60.7988 60.7981,,,
Wrap_RhomboidMajor1,,,
25.0178 10.1227 94.8511,,,
0.503919 0.627435 -0.593625 238.42,,,
45.1111 45.1113 45.1108,,,
Wrap_RhomboidMajor2,,,
24.762 12.3363 44.4951,,,
-0.538716 -0.569895 0.620488 127.192,,,
45.1111 45.1114 45.1108,,,
Wrap_PectoralisMajorC,,,
-13.819 -43.0998 42.6683,,,
0.645906 0.490759 -0.584774 205.775,,,
39.3665 39.3667 39.3661,,,
Wrap_PectoralisMajorT1,,,
5.45804 -49.7656 8.49732,,,
0.587134 -0.700465 -0.405736 94.7225,,,
51.7892 51.7895 51.7887,,,
Wrap_PectoralisMajorT2,,,
14.7641 -62.8752 -40.3125,,,
0.525922 -0.560617 -0.639621 93.704,,,
59.9068 59.9071 59.9062,,,
Wrap_LatissimusDorsiT1,,,
15.6892 -14.8263 -61.0633,,,
-0.59537 0.646184 0.477473 245.195,,,
63.4398 63.4401 63.439,,,
Wrap_LatissimusDorsiT2,,,
-88.0434 -27.1301 31.952,,,
0.636137 -0.534533 0.556421 240.311,,,
13.6148 13.6149 13.6147,,,
Wrap_LatissimusDorsiL1,,,
9.03792 -64.2 -179.098,,,
0.617343 -0.489399 0.615935 229.55,,,
72.1533 72.1537 72.1525,,,
Wrap_LatissimusDorsiL2,,,
-86.2778 -25.6039 43.7062,,,
0.656398 -0.555744 0.510186 235.66,,,
13.6148 13.6149 13.6146,,,
Wrap_LatissimusDorsiI1,,,
7.08183 -64.8476 -140.365,,,
0.625326 -0.510242 0.590441 227.261,,,
84.0771 84.0776 84.0761,,,
Wrap_LatissimusDorsiI2,,,
-84.1357 -28.9095 55.0606,,,
0.626135 -0.610863 0.484563 239.248,,,
13.6148 13.6149 13.6146,,,
Wrap_Deltoid_Ant,,,
-74.2204 -35.3699 99.4869,,,
-0.655672 0.736026 0.168405 206.332,,,
36.5999 36.6003 36.5996,,,
Wrap_Deltoid_Mid,,,
-93.3558 -34.0485 108.668,,,
0.555185 0.479447 0.679632 121.526,,,
27.6994 27.6996 27.699,,,
Wrap_Deltoid_Post,,,
-95.4139 -31.8447 108.692,,,
0.502005 0.554321 0.663867 110.562,,,
29.0486 29.0488 29.0482,,,
Wrap_Supraspinatus,,,
-85.3005 -34.1928 110.134,,,
-0.326578 0.865877 0.37895 93.2911,,,
20.9579 20.958 20.9576,,,
Wrap_Infraspinatus,,,
-87.4601 -31.7053 109.613,,,
-0.326578 0.865878 0.37895 93.2911,,,
20.9579 20.958 20.9576,,,
Wrap_Subscapularis,,,
-71.8228 -18.7317 100.961,,,
-0.326577 0.865878 0.378949 93.2911,,,
20.9579 20.958 20.9576,,,
Wrap_TeresMinor,,,
-79.6975 -21.8557 79.1755,,,
-0.326578 0.865878 0.37895 93.2911,,,
20.9579 20.9579 20.9576,,,
Wrap_TeresMajor,,,
-30.1763 -8.57632 57.0835,,,
0.876527 -0.3727 0.304624 245.701,,,
44.0821 44.0823 44.0814,,,
Wrap_TricepsBrachiiLong1,,,
-152.0354,,,
0.566074 0.824169 0.017503 177.341,,,
25.2783 25.2785 25.2779,,,
Wrap_TricepsBrachiiLong2,,,
-302.231,,,
0.566074 0.824169 0.0175033 177.341,,,
16.4228 16.4229 16.4227,,,
Wrap_TricepsBrachiiMedial,,,
-310.2101,,,
0.565536 0.821633 -0.0713306 184.338,,,
16.4228 16.423 16.4226,,,
Wrap_TricepsBrachiiLateral,,,
-310.2101,,,
0.372304 0.926081 -0.0613566 186.021,,,
16.4229 16.423 16.4226,,,
Wrap_BicepsShort1,,,
-180.7174,,,
0.518873 0.852053 -0.0691156 184.787,,,
38.3482 38.3483 38.3476,,,
Wrap_BicepsShort2,,,
-355.7912,,,
0.531462 0.846786 -0.0223905 183.56,,,
16.4229 16.423 16.4227,,,
Wrap_BicepsLong1,,,
-87.475 -41.9782 107.098,,,
0.865019 0.495218 -0.0806368 180.371,,,
27.3953 27.3956 27.395,,,
Wrap_BicepsLong2,,,
-348.7325,,,
0.714054 0.695233 -0.0823277 184.783,,,
15.2812 15.2813 15.281,,,
Wrap_Brachialis,,,
-335.4859,,,
0.389849 0.918933 -0.0598364 188.064,,,
15.2812 15.2813 15.281,,,
Wrap_Brachioradialis,,,
-379.6624,,,
0.0782781 0.996337 -0.0344239 189.823,,,
15.2812 15.2813 15.281,,,
Wrap_Supinator,,,
-441.9322,,,
-0.484198 0.87378 -0.0453977 189.243,,,
19.6586 19.6585 19.6581,,,
Wrap_PronatorTeres,,,
-331.1739,,,
0.428168 0.834212 -0.347507 195.632,,,
11.1718 11.1718 11.1716,,,
Wrap_FlexorCarpiRadialis,,,
-323.1868,,,
0.00317948 0.0907327 0.99587 127.096,,,
14.2729 14.273 14.2727,,,
Wrap_FlexorCarpiUlnaris,,,
-323.5545,,,
0.0479379 0.0664502 0.996637 194.466,,,
11.1319 11.1319 11.1317,,,
Wrap_ExtensorRadialisBrevis,,,
-399.5435,,,
0.213477 0.976836 0.0147875 187.723,,,
11.2915 11.2916 11.2913,,,
Wrap_ExtensorRadialisLong,,,
-377.8511,,,
0.209115 0.976834 -0.0454539 189.216,,,
11.2915 11.2916 11.2913,,,
Wrap_ExtensorUlnaris,,,
-403.5745,,,
0.00499339 0.99958 0.0285353 187.199,,,
12.7314 12.7317 12.7316,,,
RadiusCylinder,,,
-499.747,,,
0.258981 0.684336 0.681626 156.529,,,
10 135 10,,,
UlnaCylinder,,,
-527.8545,,,
0.258981 0.684336 0.681626 156.529,,,
8 130 8,,,
